decade,year,title,term,category,line_text,first_tech_position,first_tech_category
2000,2000,american psycho,call,communication,What? CARRUTHERS  I'll call you.,0.71875,communication
2000,2000,american psycho,call,communication,"Call me please, Patrick.",0.0,communication
2000,2000,american psycho,call,communication,"Oh, can't, I'm afraid. Matinée of Les Miserables. Listen, I've really got to go. I'll-Oh...Christ...I'll call you.",0.9210526315789473,communication
2000,2000,american psycho,call,communication,"Well, to each his own. So-lunch, Thursday? I'll call your secretary about reservations.",0.5517241379310345,communication
2000,2000,american psycho,call,communication,Detective Kendall...uh Campbell? KIMBALL Kimball.  Call me Don.,0.8095238095238095,communication
2000,2000,american psycho,machine,computational,"Well, there's a message on his answering machine saying he went to London.",0.5540540540540541,computational
2000,2001,antitrust,phone,communication,Prob'ly waiting by the phone for Outpost to call. We'll leave it for him?,0.3150684931506849,communication
2000,2001,antitrust,call,communication,Prob'ly waiting by the phone for Outpost to call. We'll leave it for him?,0.3150684931506849,communication
2000,2001,antitrust,tv,communication,When's Brian coming for the TV?,0.9032258064516129,communication
2000,2001,antitrust,digital,computational,And the kid who wrote Skywire -- then gave it away? They're calling him the digital Robin Hood.,0.8,computational
2000,2001,antitrust,call,communication,"I think they call him the ""Houseman."" 'Cause ""guard"" sounds too weird.",0.18571428571428572,communication
2000,2001,antitrust,machine,computational,"Cause he was a liar. And I hated him.  ""Get your head out of that machine, wise up to the real world."" The more he mocked me the deeper I went. Cause if being savvy meant being like him --  Guess that's why I'm kind of clueless, even now. Didn't cultivate my conniving side. 'Not sure I even have one.",0.21926910299003322,computational
2000,2001,antitrust,machine,computational,No. I just went deeper into the machine. Preferred being the geek to having to explain. Lying would've been worse.,0.2807017543859649,computational
2000,2001,antitrust,phone,communication,"You'd have to start practically from scratch. But this is all you'd be working on. No marketing meetings, no product seminars. We can't waste the time. Half the Valley's working on convergence. So're media conglomerates, cable companies, phone companies. 'Can't finish second, Milo. There is no second... Now what would you like to ask me?",0.7020648967551623,communication
2000,2001,antitrust,tv,communication,"Among other things... We know convergence is the real super-highway: all the PC's, TV's, phones, etc. linked together. Why cram it into a cable if you can use the whole sky?",0.4797687861271676,communication
2000,2001,antitrust,internet,computational,Low enough to relay internet traffic.,0.5405405405405406,computational
2000,2001,antitrust,digital,computational,Milo? Gary Boyd. I'm hoping you and your friend can come up here. We've made some amazing strides in digital convergence. I'd love to show them to you.,0.6688741721854304,computational
2000,2001,antitrust,app,computational,Your app kind of blew mine out of the water.,0.11363636363636363,computational
2000,2001,antitrust,call,communication,Unlikely. All 14 cameras are frozen. Do we call Randy and Phil? Tell 'em there may have been a break-in?,0.41346153846153844,communication
2000,2001,antitrust,phone,communication,Tell me you're not calling on your car phone?!,0.8478260869565217,communication
2000,2001,antitrust,data,computational,"You'd have to design a graphic interface to make the data pop. Maybe some audio, too. To tie it all in to Gary. How long would that take you?",0.375886524822695,computational
2000,2001,antitrust,digital,computational,"It's how on-line services push logos they wanna sell you. You don't ask for 'em, they just appear. 'Have to work on it somewhere besides my office or my house. And then the quality of the broadcast wouldn't exactly be digital, that's 12 months away.",0.8755020080321285,computational
2000,2001,antitrust,network,computational,He's got 12 satellites up. He's got dishes on top of 21. He's building this --  mega-network for Skywire. Let's use it.,0.7142857142857143,computational
2000,2001,antitrust,device,computational,"Time-Warner has a 40 per cent stake in Gary's set-top device. That also takes out CNN.  ""GE joins Outpost in new venture,"" which means NBC is out. ""Disney joins Outpost,"" ABC is out. ""Outpost and Newscorp in new deal,"" Fox is out. Any of these places could have a mole. Or all of 'em.  It's like a a continuous loop. We can go to some alternative press place that 1,000 people read, get them and us killed. But anything big enough for this is a parent of or a subsidiary to something Gary's got a finger in!",0.10650887573964497,computational
2000,2001,antitrust,network,computational,"Yeah, they dig stuff like this.  ""CBS News has partnered with Outpost Information Systems in a cable news network due to launch Fall of 2001.""",0.7464788732394366,computational
2000,2001,antitrust,data,computational,We could cross-reference a data base on media ownership. But not on our own computers. Not even at home.,0.25961538461538464,computational
2000,2001,antitrust,tv,communication,"The mainstream media. TV, or a newsmagazine.",0.5,communication
2000,2001,antitrust,machine,computational,"I'm cool. They didn't touch the machine. Or my disks. Probably didn't know what they were. So, you a Moonie yet?  Milo?",0.2689075630252101,computational
2000,2001,antitrust,phone,communication,"And your phone messages. You wanna do what you do, it's not a crime.",0.1323529411764706,communication
2000,2001,antitrust,digital,computational,"#21. Way behind schedule. It's top- secret, but everybody knows it's a digital broadcast space. They see the dishes on top, the fiber optics going in.",0.47333333333333333,computational
1990,1997,austin powers: international man of mystery,television,communication,"Virtucon's main interest is in cable television, but they do have a subterranean construction division, yes. How did you know?",0.29365079365079366,communication
1990,1997,austin powers: international man of mystery,call,communication,"Call me Ritchie, Miss Fagina. May I call you Alotta...  Please?",0.0,communication
1990,1997,austin powers: international man of mystery,phone,communication,"Hello, Austin. This is Basil Exposition, Chief of British Intelligence.  You're Austin Powers, International Man of Mystery, and you're with Agent Mrs. Kensington. The year is 1967, and you're talking on a picture phone.",0.9727272727272728,communication
